finess;ghm2;_freq
300788502;06K04J;4249
300788502;06K06J;22
300788502;06M031;197
300788502;06M032;34
300788502;06M03T;174
300788502;06M051;29
300788502;06M052;25
300788502;06M061;22
300788502;06M071;40
300788502;06M07T;22
300788502;06M091;45
300788502;06M09T;35
300788502;06M16Z;45
300788502;06M18T;25
300788502;06M18Z;45
300788502;06M201;149
300788502;07C131;38
300788502;07C141;137
300788502;07C14J;203
300788502;07K02Z;36
300788502;07K04J;357
300788502;07M021;211
300788502;07M022;60
300788502;07M02T;25
300788502;07M061;47
300788502;07M062;35
300788502;07M063;31
300788502;07M111;27
300788502;07M14T;20
300788502;08C141;33
300788502;08C14J;394
300788502;08C221;31
300788502;08C222;27
300788502;08C241;169
300788502;08C242;44
300788502;08C251;25
300788502;08C321;97
300788502;08C32J;30
300788502;08C34J;73
300788502;08C351;58
300788502;08C35J;28
300788502;08C37J;101
300788502;08C38J;94
300788502;08C391;110
300788502;08C39J;160
300788502;08C401;27
300788502;08C40J;29
300788502;08C421;28
300788502;08C42J;47
300788502;08C43J;134
300788502;08C441;40
300788502;08C44J;813
300788502;08C451;20
300788502;08C45J;311
300788502;08C46J;134
300788502;08C471;33
300788502;08C481;140
300788502;08C482;46
300788502;08C491;35
300788502;08C493;23
300788502;08C581;131
300788502;08C58J;72
300788502;08C59J;107
300788502;08C60J;86
300788502;08K02J;56
300788502;08M101;117
300788502;08M141;101
300788502;08M142;20
300788502;08M14T;28
300788502;08M291;22
300788502;08M301;186
300788502;08M302;31
300788502;09C031;22
300788502;09C03J;62
300788502;09C051;36
300788502;09C05J;54
300788502;09C06T;65
300788502;09C07J;21
300788502;09C081;46
300788502;09C08J;110
300788502;09C101;37
300788502;09C10J;131
300788502;09C12J;83
300788502;09K02J;139
300788502;09Z02A;225
300788502;10C101;47
300788502;10C121;21
300788502;10C131;212
300788502;10C132;30
300788502;10M021;143
300788502;10M02T;72
300788502;10M11T;20
300788502;11C031;27
300788502;11C111;126
300788502;11C11J;137
300788502;11C131;133
300788502;11C132;43
300788502;11C133;26
300788502;11C13J;40
300788502;11M02T;27
300788502;11M12T;61
300788502;11M19T;56
300788502;11M19Z;56
300788502;12C041;88
300788502;12C042;23
300788502;12C07J;39
300788502;12C08J;90
300788502;12C111;20
300788502;12C13J;35
300788502;13C031;37
300788502;13C041;28
300788502;13C071;41
300788502;13C08J;49
300788502;13C10J;57
300788502;13C12J;129
300788502;13C171;32
300788502;13K02Z;84
300788502;13K04Z;21
300788502;14C05J;45
300788502;14C08A;315
300788502;14M03A;30
300788502;14M03T;161
300788502;14Z04T;73
300788502;14Z08Z;246
300788502;14Z13A;423
300788502;14Z13B;33
300788502;14Z14A;618
300788502;14Z14B;27
300788502;14Z16T;53
300788502;15M05A;998
300788502;15M05B;342
300788502;15M06A;50
300788502;15M06B;27
300788502;16M111;90
300788502;16M11T;402
300788502;17M16T;23
300788502;21C04J;61
300788502;21C051;22
300788502;21C053;22
300788502;21C061;21
300788502;21C06J;40
300788502;23K02Z;31
300788502;23K03J;151
300788502;23M061;33
300788502;23M06T;117
300788502;23M20T;114
300788502;23M20Z;52
300788502;28Z14Z;55
300788502;28Z17Z;3642
300788502;90Z00Z;27096
310006473;90Z00Z;68
310006481;90Z00Z;172
310011838;28Z04Z;267
310018684;90Z00Z;158
310020169;90Z00Z;1810
310021571;01M34Z;21
310021571;19M063;26
310022330;90Z00Z;429
310026083;01C061;21
310026083;01C14J;58
310026083;01C15J;69
310026083;02C021;116
310026083;02C02J;54
310026083;02C051;102
310026083;02C05J;2491
310026083;02C07J;91
310026083;02C081;205
310026083;02C08J;510
310026083;02C09J;22
310026083;02C111;42
310026083;02C11J;39
310026083;02C131;109
310026083;02C13J;443
310026083;03C05T;26
310026083;03C071;68
310026083;03C07J;82
310026083;03C091;161
310026083;03C09J;51
310026083;03C101;164
310026083;03C111;51
310026083;03C121;111
310026083;03C14J;1246
310026083;03C15J;38
310026083;03C161;25
310026083;03C16J;62
310026083;03C17J;125
310026083;03C19J;28
310026083;03C201;78
310026083;03C20J;131
310026083;03C21J;68
310026083;03C27J;366
310026083;03C28J;223
310026083;03K021;38
310026083;03K02J;2154
310026083;03K03J;58
310026083;03M10T;37
310026083;03M11T;29
310026083;05C101;39
310026083;05C102;58
310026083;05C103;47
310026083;05C104;20
310026083;05C111;31
310026083;05C112;34
310026083;05C17J;168
310026083;05K061;347
310026083;05K062;48
310026083;05K06T;122
310026083;05K101;347
310026083;05K10J;377
310026083;05K14Z;51
310026083;05K17J;41
310026083;05K251;180
310026083;05K252;21
310026083;05K26J;569
310026083;05M121;108
310026083;05M12T;65
310026083;06C101;29
310026083;06C10J;111
310026083;06C121;29
310026083;06C12J;86
310026083;06C141;28
310026083;06C14J;47
310026083;06C191;27
310026083;06C19J;30
310026083;06C25J;26
310026083;06K02Z;900
310026083;06K04J;3044
310026083;06M03T;46
310026083;06M18T;20
310026083;07C141;22
310026083;07C14J;26
310026083;08C14J;93
310026083;08C241;65
310026083;08C331;34
310026083;08C34J;67
310026083;08C371;96
310026083;08C37J;408
310026083;08C38J;37
310026083;08C42J;25
310026083;08C43J;21
310026083;08C44J;95
310026083;08C45J;61
310026083;08C46J;87
310026083;08C58J;90
310026083;08K02J;26
310026083;09C031;24
310026083;09C03J;296
310026083;09C041;37
310026083;09C051;95
310026083;09C05J;65
310026083;09C061;59
310026083;09C06T;144
310026083;09C07J;30
310026083;09C08J;45
310026083;09C09J;73
310026083;09C10J;124
310026083;09C12J;208
310026083;09C13J;24
310026083;09K02J;81
310026083;09Z02A;173
310026083;10C111;49
310026083;10C121;67
310026083;10M07T;23
310026083;11C031;27
310026083;11C11J;29
310026083;11C131;21
310026083;11C13J;27
310026083;12C031;23
310026083;12C03J;202
310026083;12C06J;300
310026083;12C08J;419
310026083;13C031;68
310026083;13C041;39
310026083;13C06J;77
310026083;13C071;55
310026083;13C07J;40
310026083;13C081;30
310026083;13C08J;89
310026083;13C10J;44
310026083;13C11J;48
310026083;13C12J;97
310026083;13C13T;22
310026083;13C17J;21
310026083;13C181;29
310026083;13K02Z;297
310026083;13K06J;53
310026083;14C05J;211
310026083;14C05Z;33
310026083;14C08A;517
310026083;14C08B;40
310026083;14C08C;30
310026083;14M02A;65
310026083;14M02T;29
310026083;14M03A;96
310026083;14M03B;21
310026083;14M03T;28
310026083;14Z04T;22
310026083;14Z08Z;303
310026083;14Z09Z;21
310026083;14Z13A;1393
310026083;14Z13B;62
310026083;14Z13C;28
310026083;14Z14A;1596
310026083;14Z14B;46
310026083;14Z14C;26
310026083;14Z16T;43
310026083;14Z16Z;80
310026083;15M02Z;54
310026083;15M05A;2730
310026083;15M05B;738
310026083;15M05C;35
310026083;15M06A;124
310026083;15M06B;104
310026083;15M07A;43
310026083;15M08A;30
310026083;15M08B;20
310026083;16M11T;85
310026083;20Z041;26
310026083;23C02J;23
310026083;23K02Z;136
310026083;23K03J;67
310026083;23M21T;132
310026083;23Z03Z;138
310026083;28Z17Z;163
310026083;90Z00Z;10072
310026612;90Z00Z;328
310026919;90Z00Z;260
310026927;01C101;65
310026927;01C10J;37
310026927;01C14J;48
310026927;01C15J;73
310026927;01K05J;199
310026927;01K06J;30
310026927;01M111;27
310026927;01M201;25
310026927;01M211;388
310026927;01M21T;120
310026927;01M221;28
310026927;01M34Z;21
310026927;01M35T;30
310026927;02C021;40
310026927;02C051;174
310026927;02C05J;3767
310026927;02C081;79
310026927;02C08J;408
310026927;03C071;60
310026927;03C07J;169
310026927;03C091;74
310026927;03C09J;233
310026927;03C101;72
310026927;03C111;53
310026927;03C14J;71
310026927;03C15J;49
310026927;03C16J;31
310026927;03C17J;55
310026927;03C191;171
310026927;03C20J;64
310026927;03C21J;48
310026927;03C241;29
310026927;03C24J;21
310026927;03C27J;102
310026927;03C28J;234
310026927;03K021;32
310026927;03K02J;1514
310026927;03K03J;255
310026927;03M02T;56
310026927;03M11T;28
310026927;04K02J;160
310026927;04M032;24
310026927;04M051;26
310026927;04M052;52
310026927;04M053;33
310026927;04M09T;20
310026927;04M10T;25
310026927;04M111;82
310026927;04M133;23
310026927;04M201;29
310026927;04M202;36
310026927;04M203;24
310026927;05C151;58
310026927;05C171;47
310026927;05C17J;212
310026927;05C21J;45
310026927;05C22T;29
310026927;05K051;194
310026927;05K052;105
310026927;05K061;325
310026927;05K062;45
310026927;05K06T;191
310026927;05K101;234
310026927;05K102;44
310026927;05K10J;423
310026927;05K14Z;228
310026927;05K17J;79
310026927;05K241;20
310026927;05K26J;107
310026927;05M041;30
310026927;05M05T;39
310026927;05M081;26
310026927;05M082;21
310026927;05M08T;52
310026927;05M091;47
310026927;05M092;79
310026927;05M093;64
310026927;05M13T;211
310026927;05M17T;21
310026927;06C031;22
310026927;06C032;21
310026927;06C033;20
310026927;06C034;20
310026927;06C041;74
310026927;06C042;41
310026927;06C043;43
310026927;06C044;46
310026927;06C071;58
310026927;06C081;23
310026927;06C091;105
310026927;06C121;95
310026927;06C12J;377
310026927;06C141;201
310026927;06C14J;381
310026927;06C151;24
310026927;06C191;228
310026927;06C19J;334
310026927;06C241;59
310026927;06C242;24
310026927;06C251;52
310026927;06C25J;97
310026927;06K02Z;2891
310026927;06K03J;32
310026927;06K04J;5703
310026927;06K05J;191
310026927;06K06J;74
310026927;06M031;94
310026927;06M032;43
310026927;06M03T;87
310026927;06M041;35
310026927;06M042;28
310026927;06M04T;25
310026927;06M061;38
310026927;06M062;26
310026927;06M091;36
310026927;06M092;30
310026927;06M09T;23
310026927;06M121;48
310026927;06M122;21
310026927;06M12T;193
310026927;06M16Z;38
310026927;06M18T;55
310026927;06M18Z;44
310026927;06M201;24
310026927;07C131;26
310026927;07C141;92
310026927;07C14J;204
310026927;07K02Z;51
310026927;07K04J;137
310026927;07M021;104
310026927;07M022;69
310026927;07M02T;20
310026927;07M14Z;37
310026927;08C14J;147
310026927;08C211;21
310026927;08C241;120
310026927;08C242;35
310026927;08C271;392
310026927;08C272;49
310026927;08C321;67
310026927;08C341;37
310026927;08C34J;57
310026927;08C351;42
310026927;08C35J;30
310026927;08C371;22
310026927;08C37J;131
310026927;08C38J;48
310026927;08C391;63
310026927;08C39J;62
310026927;08C40J;29
310026927;08C421;38
310026927;08C42J;48
310026927;08C44J;81
310026927;08C45J;133
310026927;08C46J;47
310026927;08C471;31
310026927;08C472;24
310026927;08C473;22
310026927;08C481;102
310026927;08C482;34
310026927;08C491;63
310026927;08C492;59
310026927;08C493;22
310026927;08C511;89
310026927;08C512;80
310026927;08C521;162
310026927;08C522;80
310026927;08C581;45
310026927;08C58J;168
310026927;08C59J;23
310026927;08K02J;130
310026927;08M28T;78
310026927;08M293;21
310026927;08M29T;83
310026927;09C031;47
310026927;09C03J;247
310026927;09C041;51
310026927;09C051;169
310026927;09C061;164
310026927;09C06T;230
310026927;09C07J;22
310026927;09C081;53
310026927;09C08J;202
310026927;09C091;28
310026927;09C09J;138
310026927;09C101;20
310026927;09C10J;137
310026927;09C12J;65
310026927;09C13J;119
310026927;09K02J;20
310026927;09M031;21
310026927;09Z02A;659
310026927;10C101;59
310026927;10C111;31
310026927;10C121;59
310026927;10C131;22
310026927;10M163;36
310026927;11C021;71
310026927;11C031;41
310026927;11C08T;26
310026927;11C09J;65
310026927;11C111;244
310026927;11C11J;202
310026927;11C12J;20
310026927;11C131;247
310026927;11C132;54
310026927;11C13J;178
310026927;11K03Z;57
310026927;11K05Z;99
310026927;11K07Z;51
310026927;11K08J;737
310026927;11M02T;53
310026927;11M041;49
310026927;11M042;38
310026927;11M121;41
310026927;11M122;26
310026927;11M12T;25
310026927;11M161;27
310026927;11M19Z;41
310026927;12C03J;32
310026927;12C041;253
310026927;12C042;36
310026927;12C04J;60
310026927;12C071;26
310026927;12C07J;78
310026927;12C08J;346
310026927;12C111;117
310026927;12C13J;64
310026927;12K02Z;22
310026927;12K06J;236
310026927;12M05T;35
310026927;12M061;28
310026927;12M062;24
310026927;13C031;201
310026927;13C032;25
310026927;13C041;113
310026927;13C051;25
310026927;13C061;47
310026927;13C06J;49
310026927;13C071;179
310026927;13C07J;54
310026927;13C081;28
310026927;13C08J;103
310026927;13C101;21
310026927;13C10J;35
310026927;13C11J;83
310026927;13C12J;114
310026927;13C141;31
310026927;13C151;44
310026927;13C16J;832
310026927;13C171;27
310026927;13C17J;61
310026927;13C181;35
310026927;13C191;28
310026927;13C20J;64
310026927;13K02Z;410
310026927;13K04Z;21
310026927;13K06J;86
310026927;14C05J;113
310026927;14C05Z;34
310026927;14C08A;312
310026927;14C08B;21
310026927;14C09A;28
310026927;14M03A;81
310026927;14M03T;36
310026927;14Z04T;38
310026927;14Z08Z;259
310026927;14Z13A;469
310026927;14Z13B;34
310026927;14Z14A;621
310026927;14Z14B;31
310026927;14Z16T;23
310026927;14Z16Z;42
310026927;15M05A;1119
310026927;15M05B;306
310026927;15M06A;52
310026927;15M06B;35
310026927;15M07A;24
310026927;16M111;24
310026927;16M112;26
310026927;16M11T;34
310026927;17C071;23
310026927;17K07J;21
310026927;17M06T;79
310026927;19M063;26
310026927;20Z041;42
310026927;23C021;52
310026927;23K02Z;594
310026927;23K03J;70
310026927;23M061;66
310026927;23M062;37
310026927;23M06T;76
310026927;23M091;30
310026927;23M092;21
310026927;23M101;34
310026927;23M20T;161
310026927;23M20Z;203
310026927;23M21T;45
310026927;23Z02Z;41
310026927;23Z03Z;33
310026927;28Z07Z;3938
310026927;28Z17Z;942
310026927;90Z00Z;23712
310031414;90Z00Z;20
310780150;01C051;27
310780150;01C08J;24
310780150;01C14J;176
310780150;01C15J;607
310780150;01K06J;140
310780150;02C021;39
310780150;02C051;144
310780150;02C05J;1592
310780150;02C081;50
310780150;02C08J;205
310780150;03C051;34
310780150;03C05T;27
310780150;03C071;46
310780150;03C07J;23
310780150;03C091;147
310780150;03C09J;41
310780150;03C101;203
310780150;03C111;22
310780150;03C121;49
310780150;03C14J;246
310780150;03C15J;56
310780150;03C161;27
310780150;03C16J;36
310780150;03C17J;34
310780150;03C191;198
310780150;03C201;84
310780150;03C21J;27
310780150;03C28J;270
310780150;03K021;60
310780150;03K02J;619
310780150;03K03J;29
310780150;03M11T;24
310780150;05C17J;45
310780150;05K26J;28
310780150;06K02Z;22
310780150;06K04J;84
310780150;08C041;22
310780150;08C131;34
310780150;08C141;100
310780150;08C14J;467
310780150;08C211;25
310780150;08C21J;22
310780150;08C221;137
310780150;08C222;70
310780150;08C241;1150
310780150;08C242;224
310780150;08C243;29
310780150;08C251;115
310780150;08C252;20
310780150;08C271;83
310780150;08C311;50
310780150;08C321;219
310780150;08C32J;44
310780150;08C331;262
310780150;08C341;132
310780150;08C34J;1211
310780150;08C351;81
310780150;08C35J;126
310780150;08C371;82
310780150;08C37J;1485
310780150;08C381;101
310780150;08C38J;331
310780150;08C391;39
310780150;08C39J;53
310780150;08C40J;57
310780150;08C421;126
310780150;08C42J;173
310780150;08C431;34
310780150;08C43J;172
310780150;08C441;36
310780150;08C44J;610
310780150;08C451;70
310780150;08C45J;1008
310780150;08C46J;183
310780150;08C481;1242
310780150;08C482;81
310780150;08C483;21
310780150;08C501;92
310780150;08C511;115
310780150;08C512;68
310780150;08C521;25
310780150;08C531;25
310780150;08C541;45
310780150;08C54J;30
310780150;08C571;24
310780150;08C581;179
310780150;08C58J;665
310780150;08C59J;33
310780150;08C601;31
310780150;08C60J;92
310780150;08C612;60
310780150;08C613;49
310780150;08K02J;214
310780150;08M301;27
310780150;08M30T;60
310780150;09C031;37
310780150;09C03J;266
310780150;09C061;43
310780150;09C06T;85
310780150;09C09J;77
310780150;09C10J;90
310780150;09C12J;40
310780150;09K02J;21
310780150;09M071;22
310780150;09Z02A;226
310780150;10C101;22
310780150;23K02Z;588
310780150;23M20T;34
310780150;23M20Z;31
310780150;23Z03Z;93
310780150;28Z17Z;128
310780150;90Z00Z;1994
310780259;01C061;23
310780259;01C062;33
310780259;01K031;30
310780259;01K06J;62
310780259;01M111;99
310780259;01M112;29
310780259;01M21T;40
310780259;02C021;92
310780259;02C02J;68
310780259;02C051;113
310780259;02C05J;2564
310780259;02C061;20
310780259;02C06J;33
310780259;02C081;45
310780259;02C08J;259
310780259;02C091;31
310780259;02C09J;45
310780259;02C111;34
310780259;02C11J;200
310780259;02C121;29
310780259;02C12J;125
310780259;03C09J;60
310780259;03C17J;24
310780259;03C191;76
310780259;03C20J;29
310780259;03K02J;153
310780259;04C021;29
310780259;04C022;60
310780259;04K02J;320
310780259;04M031;39
310780259;04M032;39
310780259;04M033;58
310780259;04M03T;21
310780259;04M051;31
310780259;04M052;33
310780259;04M053;27
310780259;04M073;21
310780259;04M082;20
310780259;04M083;21
310780259;04M091;101
310780259;04M092;45
310780259;04M093;47
310780259;04M094;54
310780259;04M09T;89
310780259;04M101;22
310780259;04M102;36
310780259;04M103;24
310780259;04M10T;24
310780259;04M111;92
310780259;04M133;28
310780259;04M141;25
310780259;04M143;21
310780259;04M171;22
310780259;04M201;76
310780259;04M202;136
310780259;04M203;76
310780259;04M204;62
310780259;04M22Z;61
310780259;04M23Z;61
310780259;05C031;47
310780259;05C032;365
310780259;05C033;129
310780259;05C034;50
310780259;05C042;20
310780259;05C052;168
310780259;05C053;46
310780259;05C062;70
310780259;05C063;30
310780259;05C082;38
310780259;05C083;23
310780259;05C101;34
310780259;05C102;70
310780259;05C103;22
310780259;05C13J;81
310780259;05C141;78
310780259;05C142;65
310780259;05C143;29
310780259;05C151;254
310780259;05C152;73
310780259;05C153;22
310780259;05C15T;41
310780259;05C17J;160
310780259;05C191;124
310780259;05C192;46
310780259;05C221;92
310780259;05C22T;60
310780259;05K051;344
310780259;05K052;194
310780259;05K053;47
310780259;05K061;1549
310780259;05K062;331
310780259;05K063;80
310780259;05K06T;1126
310780259;05K101;1922
310780259;05K102;206
310780259;05K103;43
310780259;05K10J;1128
310780259;05K14Z;376
310780259;05K17J;529
310780259;05K191;803
310780259;05K192;63
310780259;05K201;127
310780259;05K202;44
310780259;05K20T;572
310780259;05K211;94
310780259;05K212;495
310780259;05K213;138
310780259;05K221;92
310780259;05K222;61
310780259;05K223;22
310780259;05K241;102
310780259;05K251;98
310780259;05K252;29
310780259;05K26J;534
310780259;05M041;40
310780259;05M042;32
310780259;05M05T;30
310780259;05M081;89
310780259;05M082;42
310780259;05M08T;99
310780259;05M091;63
310780259;05M092;209
310780259;05M093;149
310780259;05M094;37
310780259;05M09T;64
310780259;05M121;70
310780259;05M122;27
310780259;05M123;33
310780259;05M12T;47
310780259;05M131;20
310780259;05M13T;74
310780259;05M161;21
310780259;05M171;69
310780259;05M172;51
310780259;05M17T;157
310780259;05M184;23
310780259;05M20Z;146
310780259;06C032;23
310780259;06C041;23
310780259;06C042;30
310780259;06C043;58
310780259;06C044;32
310780259;06C121;165
310780259;06C12J;218
310780259;06C141;33
310780259;06C191;62
310780259;06C241;57
310780259;06C242;32
310780259;06C251;59
310780259;06C25J;52
310780259;06K02Z;1554
310780259;06K03J;41
310780259;06K04J;3188
310780259;06K05J;59
310780259;06K06J;57
310780259;06M031;90
310780259;06M032;43
310780259;06M03T;63
310780259;06M042;22
310780259;06M051;31
310780259;06M091;41
